movieId,title,imdbId,tmdbId,genre,original_language,popularity,release_date,vote_average,vote_count,genre_1,genre_2,genre_3,genre_4,genre_5,release_year,release_month,release_day,movie_avg_rating,movie_rating_stddev,movie_rating_count
2644,Dracula (1931),0021814,138,"Horror,Drama,Fantasy",en,11.361,1931-02-12,7.2,886,Horror,Drama,Fantasy,None,None,1931,2,12,3.3333333333333335,0.5590169943749475,9
2648,Frankenstein (1931),0021884,3035,"Drama,Horror,Science Fiction",en,10.832,1931-11-21,7.5,1165,Drama,Horror,Science Fiction,None,None,1931,11,21,3.909090909090909,0.9438798074485389,11
2652,"Curse of Frankenstein, The (1957)",0050280,3079,"Horror,Science Fiction",en,8.277,1957-05-20,6.9,202,Horror,Science Fiction,None,None,None,1957,5,20,3.0,0.0,1
2654,"Wolf Man, The (1941)",0034398,13666,"Horror,Drama",en,9.638,1941-12-12,7.1,417,Horror,Drama,None,None,None,1941,12,12,3.6,1.1937336386313322,5
2656,Tarantula (1955),0048696,9077,"Horror,Science Fiction,Thriller",en,10.909,1955-12-14,6.4,200,Horror,Science Fiction,Thriller,None,None,1955,12,14,3.0,0.0,1
2657,"Rocky Horror Picture Show, The (1975)",0073629,36685,"Comedy,Science Fiction,Fantasy,Horror",en,13.504,1975-08-14,7.5,2273,Comedy,Science Fiction,Fantasy,Horror,None,1975,8,14,3.3412698412698414,1.1137896541776637,63
2660,"Thing from Another World, The (1951)",0044121,10785,"Drama,Horror,Science Fiction",en,9.636,1951-04-05,6.8,434,Drama,Horror,Science Fiction,None,None,1951,4,5,3.5,0.408248290463863,4
2662,"War of the Worlds, The (1953)",0046534,8974,"Science Fiction,Action",en,12.202,1953-08-13,6.8,474,Science Fiction,Action,None,None,None,1953,8,13,3.1666666666666665,0.8616404368553291,12
2664,Invasion of the Body Snatchers (1956),0049366,11549,"Horror,Science Fiction",en,11.356,1956-02-05,7.5,791,Horror,Science Fiction,None,None,None,1956,2,5,3.769230769230769,0.6956826568014751,13
2668,Swamp Thing (1982),0084745,17918,"Horror,Science Fiction",en,24.733,1982-02-19,5.4,267,Horror,Science Fiction,None,None,None,1982,2,19,2.9375,0.7288689868556625,8
2671,Notting Hill (1999),0125439,509,"Romance,Comedy,Drama",en,22.352,1999-05-21,7.3,5008,Romance,Comedy,Drama,None,None,1999,5,21,3.455357142857143,1.054327815651822,56
2672,"Thirteenth Floor, The (1999)",0139809,1090,"Thriller,Science Fiction,Mystery",en,11.359,1999-04-16,7.0,1020,Thriller,Science Fiction,Mystery,None,None,1999,4,16,2.9583333333333335,1.1171866722289794,12
2676,Instinct (1999),0128278,12117,"Drama,Thriller",en,8.578,1999-06-04,6.4,505,Drama,Thriller,None,None,None,1999,6,4,3.1666666666666665,1.2110601416389966,6
2683,Austin Powers: The Spy Who Shagged Me (1999),0145660,817,"Adventure,Comedy,Crime,Science Fiction",en,20.229,1999-06-08,6.2,2736,Adventure,Comedy,Crime,Science Fiction,None,1999,6,8,3.1983471074380163,1.215317754819316,121
2686,"Red Violin, The (Violon rouge, Le) (1998)",0120802,14283,"Drama,Thriller,Mystery,Music,Romance",fr,11.215,1998-09-10,7.4,315,Drama,Thriller,Mystery,Music,Romance,1998,9,10,4.026315789473684,0.6966922684794659,19
2687,Tarzan (1999),0120855,37135,"Family,Adventure,Animation,Drama",en,93.739,1999-06-18,7.4,5693,Family,Adventure,Animation,Drama,None,1999,6,18,3.4583333333333335,0.9881544795032399,24
2688,"General's Daughter, The (1999)",0144214,2275,"Thriller,Mystery,Drama,Crime",en,11.191,1999-06-18,6.4,722,Thriller,Mystery,Drama,Crime,None,1999,6,18,2.933333333333333,0.9976162063830435,15
2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",0120731,10376,"Drama,Music,Romance",it,12.788,1998-10-28,8.3,1866,Drama,Music,Romance,None,None,1998,10,28,3.6666666666666665,1.0408329997330663,3
2692,Run Lola Run (Lola rennt) (1998),0130827,104,"Action,Drama,Thriller",de,12.346,1998-03-03,7.3,1757,Action,Drama,Thriller,None,None,1998,3,3,4.0,0.65243825430126,75
2694,Big Daddy (1999),0142342,9032,"Comedy,Drama",en,19.688,1999-06-25,6.5,2722,Comedy,Drama,None,None,None,1999,6,25,3.1979166666666665,0.932507391638797,48
2696,"Dinner Game, The (Dîner de cons, Le) (1998)",0119038,9421,Comedy,fr,8.362,1998-04-15,7.8,1548,Comedy,None,None,None,None,1998,4,15,4.333333333333333,0.5773502691896258,3
2699,Arachnophobia (1990),0099052,6488,"Comedy,Horror",en,6.665,1990-07-20,6.4,1099,Comedy,Horror,None,None,None,1990,7,20,2.811320754716981,0.9518525211717191,53
2700,"South Park: Bigger, Longer and Uncut (1999)",0158983,9473,"Animation,Comedy",en,26.832,1999-06-30,7.2,2162,Animation,Comedy,None,None,None,1999,6,30,3.861842105263158,1.0086250846590663,76
2701,Wild Wild West (1999),0120891,8487,"Action,Adventure,Comedy,Science Fiction,Western",en,20.516,1999-06-29,5.3,2824,Action,Adventure,Comedy,Science Fiction,Western,1999,6,29,2.207547169811321,0.9827060474103312,53
2702,Summer of Sam (1999),0162677,10279,"Thriller,Drama,Crime,Romance",en,9.933,1999-07-02,6.5,350,Thriller,Drama,Crime,Romance,None,1999,7,2,3.4,1.0555973258234952,15
2706,American Pie (1999),0163651,2105,"Comedy,Romance",en,64.005,1999-07-09,6.5,6539,Comedy,Romance,None,None,None,1999,7,9,3.378640776699029,1.0442795138404477,103
2707,Arlington Road (1999),0137363,1073,"Crime,Drama,Thriller,Mystery",en,11.687,1999-03-19,7.0,828,Crime,Drama,Thriller,Mystery,None,1999,3,19,3.272727272727273,0.9602488854864254,22
2709,Muppets From Space (1999),0158811,10208,"Family,Science Fiction,Fantasy,Comedy",en,9.167,1999-07-14,6.1,256,Family,Science Fiction,Fantasy,Comedy,None,1999,7,14,3.1666666666666665,1.224744871391589,9
2710,"Blair Witch Project, The (1999)",0185937,2667,"Horror,Mystery",en,57.071,1999-07-14,6.3,3802,Horror,Mystery,None,None,None,1999,7,14,2.796875,1.3735562405783561,64
2712,Eyes Wide Shut (1999),0120663,345,"Drama,Thriller,Mystery",en,33.548,1999-07-16,7.5,4853,Drama,Thriller,Mystery,None,None,1999,7,16,3.4622641509433962,1.1130737785855644,53
2713,Lake Placid (1999),0139414,9825,"Horror,Comedy,Action,Science Fiction,Thriller",en,20.322,1999-07-15,5.9,884,Horror,Comedy,Action,Science Fiction,Thriller,1999,7,15,2.6666666666666665,0.9128709291752768,12
2716,Ghostbusters (a.k.a. Ghost Busters) (1984),0087332,620,"Comedy,Fantasy",en,29.594,1984-06-08,7.5,7422,Comedy,Fantasy,None,None,None,1984,6,8,3.775,0.862013472569168,120
2717,Ghostbusters II (1989),0097428,2978,"Comedy,Fantasy",en,28.311,1989-06-16,6.5,3521,Comedy,Fantasy,None,None,None,1989,6,16,3.0,0.8784868413555107,47
2718,Drop Dead Gorgeous (1999),0157503,10490,Comedy,en,9.45,1999-07-23,6.5,276,Comedy,None,None,None,None,1999,7,23,3.2,0.8232726023485646,10
2719,"Haunting, The (1999)",0171363,11618,"Horror,Thriller,Fantasy,Mystery",en,23.403,1999-07-23,5.4,1108,Horror,Thriller,Fantasy,Mystery,None,1999,7,23,2.1153846153846154,0.8454250941056752,13
2722,Deep Blue Sea (1999),0149261,8914,"Action,Horror,Science Fiction",en,22.415,1999-07-28,5.9,1959,Action,Horror,Science Fiction,None,None,1999,7,28,2.7758620689655173,0.9782108932761574,29
2723,Mystery Men (1999),0132347,9824,"Adventure,Fantasy,Action,Comedy,Science Fiction",en,9.336,1999-08-06,5.8,660,Adventure,Fantasy,Action,Comedy,Science Fiction,1999,8,6,3.08974358974359,1.069135132957297,39
2724,Runaway Bride (1999),0163187,4806,"Comedy,Romance",en,14.958,1999-07-30,6.1,1639,Comedy,Romance,None,None,None,1999,7,30,2.8333333333333335,1.0515184529577066,42
2726,"Killing, The (1956)",0049406,247,"Crime,Drama,Thriller",en,14.533,1956-06-06,7.7,1141,Crime,Drama,Thriller,None,None,1956,6,6,4.055555555555555,0.5270462766947298,9
2727,Killer's Kiss (1955),0048254,10056,"Crime,Drama,Thriller",en,7.239,1955-10-01,6.4,410,Crime,Drama,Thriller,None,None,1955,10,1,3.0,0.0,1
2728,Spartacus (1960),0054331,967,"History,War,Drama,Adventure",en,30.568,1960-10-13,7.6,1693,History,War,Drama,Adventure,None,1960,10,13,3.576923076923077,0.7595545253127498,13
2729,Lolita (1962),0056193,802,"Crime,Drama,Romance",en,27.211,1962-06-21,7.4,1613,Crime,Drama,Romance,None,None,1962,6,21,3.5,0.5,7
2730,Barry Lyndon (1975),0072684,3175,"Drama,Romance,War",en,13.443,1975-11-26,8.0,2243,Drama,Romance,War,None,None,1975,11,26,3.7142857142857144,0.9940297973880049,7
2731,"400 Blows, The (Les quatre cents coups) (1959)",0053198,147,Drama,fr,12.066,1959-06-03,8.1,1685,Drama,None,None,None,None,1959,6,3,4.0,0.7687061147858073,12
2732,Jules and Jim (Jules et Jim) (1961),0055032,1628,"Drama,Romance",fr,7.828,1962-01-23,7.7,765,Drama,Romance,None,None,None,1962,1,23,4.5,0.5000000000000001,5
2734,"Mosquito Coast, The (1986)",0091557,11120,"Adventure,Drama",en,6.285,1986-11-26,6.4,370,Adventure,Drama,None,None,None,1986,11,26,3.25,0.5892556509887896,10
2735,"Golden Child, The (1986)",0091129,10136,"Action,Adventure,Comedy,Fantasy,Mystery",en,14.105,1986-12-12,5.9,871,Action,Adventure,Comedy,Fantasy,Mystery,1986,12,12,2.71875,1.0483121354507603,16
2739,"Color Purple, The (1985)",0088939,873,Drama,en,14.284,1985-12-18,7.8,1346,Drama,None,None,None,None,1985,12,18,3.9166666666666665,0.7637626158259734,12
2745,"Mission, The (1986)",0091530,11416,"Adventure,Drama,Action,History",en,12.611,1986-09-29,7.4,1122,Adventure,Drama,Action,History,None,1986,9,29,3.5,0.8660254037844386,9
2746,Little Shop of Horrors (1986),0091419,10776,"Horror,Comedy",en,9.434,1986-12-19,6.9,1141,Horror,Comedy,None,None,None,1986,12,19,3.3333333333333335,0.7194052124144799,39
2747,"Little Shop of Horrors, The (1960)",0054033,24452,"Horror,Comedy,Science Fiction",en,7.753,1960-08-05,6.2,288,Horror,Comedy,Science Fiction,None,None,1960,8,5,3.0,0.7071067811865475,9
2748,Allan Quatermain and the Lost City of Gold (1987),0092534,9710,"Adventure,Action,Comedy",en,11.086,1986-12-17,4.8,204,Adventure,Action,Comedy,None,None,1986,12,17,1.8333333333333333,0.9309493362512629,6
2750,Radio Days (1987),0093818,30890,"Comedy,Drama,Music",en,7.625,1987-01-30,7.1,429,Comedy,Drama,Music,None,None,1987,1,30,3.142857142857143,0.6267831705280087,7
2759,Dick (1999),0144168,16406,Comedy,en,11.516,1999-08-04,5.9,204,Comedy,None,None,None,None,1999,8,4,3.5,0.8451542547285166,8
2761,"Iron Giant, The (1999)",0129167,10386,"Family,Animation,Adventure,Science Fiction,Comedy",en,82.321,1999-08-06,7.9,4586,Family,Animation,Adventure,Science Fiction,Comedy,1999,8,6,4.051282051282051,0.8012726045327074,39
2762,"Sixth Sense, The (1999)",0167404,745,"Mystery,Thriller,Drama",en,43.102,1999-08-06,7.9,9687,Mystery,Thriller,Drama,None,None,1999,8,6,3.893854748603352,0.9554199036374794,179
2763,"Thomas Crown Affair, The (1999)",0155267,913,"Drama,Crime,Romance",en,13.949,1999-08-06,6.7,936,Drama,Crime,Romance,None,None,1999,8,6,3.6458333333333335,0.8626920589946812,48
2764,"Thomas Crown Affair, The (1968)",0063688,912,"Crime,Drama,Romance,Thriller",en,12.273,1968-06-26,6.9,354,Crime,Drama,Romance,Thriller,None,1968,6,26,4.0,0.6454972243679028,7
2769,"Yards, The (2000)",0138946,19457,"Crime,Drama",en,8.45,2000-10-20,6.2,337,Crime,Drama,None,None,None,2000,10,20,3.4,1.3416407864998738,5
2770,Bowfinger (1999),0131325,11353,Comedy,en,11.265,1999-08-12,6.2,678,Comedy,None,None,None,None,1999,8,12,2.960526315789474,1.0422272081186597,38
2771,Brokedown Palace (1999),0120620,17707,Drama,en,11.73,1999-08-13,6.4,310,Drama,None,None,None,None,1999,8,13,3.25,1.707825127659933,4
2772,Detroit Rock City (1999),0165710,9781,"Comedy,Music",en,12.561,1999-08-13,6.7,315,Comedy,Music,None,None,None,1999,8,13,2.85,1.395429045928965,10
2779,Heaven Can Wait (1978),0077663,12185,"Fantasy,Comedy",en,6.996,1978-06-28,6.6,304,Fantasy,Comedy,None,None,None,1978,6,28,3.269230769230769,0.6650621717611762,13
2782,Pit and the Pendulum (1961),0055304,28501,"Horror,Mystery,Thriller",en,8.251,1961-08-12,6.9,245,Horror,Mystery,Thriller,None,None,1961,8,12,3.3333333333333335,1.2583057392117916,3
2784,"Masque of the Red Death, The (1964)",0058333,25319,"Drama,Horror",en,8.083,1964-06-24,6.6,217,Drama,Horror,None,None,None,1964,6,24,3.25,0.3535533905932738,2
2787,Cat's Eye (1985),0088889,10552,"Horror,Thriller",en,23.816,1985-04-12,6.8,492,Horror,Thriller,None,None,None,1985,4,12,2.4166666666666665,0.4915960401250875,6
2788,Monty Python's And Now for Something Completely Different (1971),0066765,9267,Comedy,en,8.008,1971-09-28,7.3,399,Comedy,None,None,None,None,1971,9,28,4.053571428571429,0.7115357115303973,28
2789,Damien: Omen II (1978),0077394,10766,Horror,en,14.321,1978-06-09,6.4,524,Horror,None,None,None,None,1978,6,9,2.875,1.3149778198382918,4
2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",0082377,10768,Horror,en,11.559,1981-03-20,5.8,421,Horror,None,None,None,None,1981,3,20,2.0,1.4142135623730951,2
2791,Airplane! (1980),0080339,813,Comedy,en,22.803,1980-07-02,7.3,3597,Comedy,None,None,None,None,1980,7,2,3.8563218390804597,0.9642084534616004,87
2792,Airplane II: The Sequel (1982),0083530,2665,Comedy,en,11.559,1982-12-10,6.1,829,Comedy,None,None,None,None,1982,12,10,3.1842105263157894,1.204280863279334,19
2793,"American Werewolf in Paris, An (1997)",0118604,9406,"Horror,Comedy",en,17.262,1997-05-29,6.0,533,Horror,Comedy,None,None,None,1997,5,29,2.3,0.9189365834726815,10
2794,European Vacation (aka National Lampoon's European Vacation) (1985),0089670,11418,"Adventure,Comedy,Romance",en,17.307,1985-07-25,6.2,671,Adventure,Comedy,Romance,None,None,1985,7,25,2.6333333333333333,0.5163977794943221,15
2795,National Lampoon's Vacation (1983),0085995,11153,"Comedy,Adventure",en,24.541,1983-07-28,7.1,1192,Comedy,Adventure,None,None,None,1983,7,28,3.6538461538461537,0.8218178723930353,26
2796,Funny Farm (1988),0095188,14170,Comedy,en,9.064,1988-06-03,6.2,203,Comedy,None,None,None,None,1988,6,3,2.590909090909091,1.0444659357341872,11
2797,Big (1988),0094737,2280,"Fantasy,Drama,Comedy,Romance,Family",en,16.577,1988-06-03,7.1,2924,Fantasy,Drama,Comedy,Romance,Family,1988,6,3,3.71978021978022,0.8794214992722051,91
2798,Problem Child (1990),0100419,11077,Comedy,en,22.814,1990-07-27,6.0,647,Comedy,None,None,None,None,1990,7,27,1.5833333333333333,0.7929614610987591,12
2799,Problem Child 2 (1991),0102719,28597,Comedy,en,18.946,1991-07-03,5.8,486,Comedy,None,None,None,None,1991,7,3,1.3125,0.8425090080061035,8
2802,Tequila Sunrise (1988),0096244,10396,"Crime,Romance,Thriller",en,8.949,1988-12-02,6.1,382,Crime,Romance,Thriller,None,None,1988,12,2,3.0384615384615383,0.4311582492512881,13
2803,"Pelican Brief, The (1993)",0107798,9944,"Mystery,Drama,Thriller,Crime",en,14.644,1993-09-17,6.6,1214,Mystery,Drama,Thriller,Crime,None,1993,9,17,2.923076923076923,0.6722522420364822,13
2804,"Christmas Story, A (1983)",0085334,850,"Comedy,Family",en,9.717,1983-11-18,7.3,971,Comedy,Family,None,None,None,1983,11,18,3.9727272727272727,0.949747441175917,55
2805,Mickey Blue Eyes (1999),0130121,10154,"Comedy,Crime,Romance",en,8.861,1999-08-16,5.7,456,Comedy,Crime,Romance,None,None,1999,8,16,3.0,0.8660254037844387,23
2806,Teaching Mrs. Tingle (1999),0133046,10342,"Comedy,Crime,Horror",en,7.497,1999-08-11,5.5,274,Comedy,Crime,Horror,None,None,1999,8,11,2.3333333333333335,1.414213562373095,9
2807,Universal Soldier: The Return (1999),0176269,10366,"Action,Science Fiction",en,17.327,1999-08-05,5.6,745,Action,Science Fiction,None,None,None,1999,8,5,2.625,1.8874586088176875,4
2808,Universal Soldier (1992),0105698,9349,"Thriller,Action,Science Fiction,Crime",en,27.025,1992-07-10,6.3,1287,Thriller,Action,Science Fiction,Crime,None,1992,7,10,2.2058823529411766,1.1733875043199147,17
2810,Perfect Blue (1997),0156887,10494,"Animation,Thriller",ja,27.325,1997-07-25,8.3,1736,Animation,Thriller,None,None,None,1997,7,25,4.2,1.036822067666386,5
2815,Iron Eagle (1986),0091278,11037,Action,en,15.835,1986-01-17,5.4,225,Action,None,None,None,None,1986,1,17,2.2857142857142856,0.7559289460184544,7
2819,Three Days of the Condor (3 Days of the Condor) (1975),0073802,11963,"Thriller,Mystery,Adventure",en,14.21,1975-09-24,7.3,846,Thriller,Mystery,Adventure,None,None,1975,9,24,3.75,1.0165300454651272,16
2822,Medicine Man (1992),0104839,9096,"Adventure,Drama",en,7.225,1992-02-07,6.0,291,Adventure,Drama,None,None,None,1992,2,7,3.1363636363636362,1.1638494123147782,11
2826,"13th Warrior, The (1999)",0120657,1911,"Adventure,History,Action",en,21.789,1999-08-13,6.7,1469,Adventure,History,Action,None,None,1999,8,13,2.9038461538461537,1.0001922892047386,26
2827,"Astronaut's Wife, The (1999)",0138304,2900,"Drama,Science Fiction,Thriller",en,14.341,1999-08-26,5.6,756,Drama,Science Fiction,Thriller,None,None,1999,8,26,2.272727272727273,0.8764598212022148,11
2840,Stigmata (1999),0145531,10307,"Horror,Thriller",en,26.085,1999-09-10,6.2,855,Horror,Thriller,None,None,None,1999,9,10,2.869565217391304,1.0468284493514404,23
2841,Stir of Echoes (1999),0164181,11601,Horror,en,8.335,1999-09-10,6.7,964,Horror,None,None,None,None,1999,9,10,3.5277777777777777,0.8655535838617663,18
2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",0118843,1075,"Comedy,Romance,Crime",sr,10.349,1998-06-01,7.7,576,Comedy,Romance,Crime,None,None,1998,6,1,3.9444444444444446,1.1843892002959913,9
2857,Yellow Submarine (1968),0063823,12105,"Music,Animation,Adventure,Comedy,Fantasy",en,10.259,1968-07-17,7.2,392,Music,Animation,Adventure,Comedy,Fantasy,1968,7,17,3.2857142857142856,0.8017837257372732,14
2858,American Beauty (1999),0169547,14,Drama,en,20.94,1999-09-15,8.0,10357,Drama,None,None,None,None,1999,9,15,4.056372549019608,0.9702513911360044,204
2860,Blue Streak (1999),0181316,11001,"Action,Comedy,Crime",en,25.0,1999-09-17,6.4,1191,Action,Comedy,Crime,None,None,1999,9,17,2.611111111111111,0.6009252125773316,9
2861,For Love of the Game (1999),0126916,10390,"Drama,Romance",en,9.866,1999-09-17,6.5,335,Drama,Romance,None,None,None,1999,9,17,3.375,0.7440238091428449,8
2862,Caligula (1979),0080491,9453,"Drama,History,Romance",en,32.876,1979-08-14,5.9,566,Drama,History,Romance,None,None,1979,8,14,1.0,0.0,1
2863,"Hard Day's Night, A (1964)",0058182,704,"Music,Comedy",en,9.597,1964-07-07,7.4,517,Music,Comedy,None,None,None,1964,7,7,3.473684210526316,0.8575430700315083,19
2867,Fright Night (1985),0089175,11797,"Comedy,Horror",en,22.657,1985-08-02,7.1,1027,Comedy,Horror,None,None,None,1985,8,2,3.5833333333333335,1.0836246694508316,12
2868,Fright Night Part II (1988),0097390,18086,Horror,en,13.925,1988-04-07,6.4,296,Horror,None,None,None,None,1988,4,7,2.0,1.4142135623730951,2
2870,Barefoot in the Park (1967),0061385,17887,"Comedy,Romance",en,8.752,1967-05-25,7.1,484,Comedy,Romance,None,None,None,1967,5,25,3.3125,0.45806269065645216,8
2871,Deliverance (1972),0068473,10669,"Drama,Adventure,Thriller",en,10.5,1972-08-18,7.3,1220,Drama,Adventure,Thriller,None,None,1972,8,18,3.9,0.6351757834348449,30
2872,Excalibur (1981),0082348,11527,"Adventure,Fantasy",en,15.111,1981-04-10,7.0,763,Adventure,Fantasy,None,None,None,1981,4,10,3.64,1.0157099323461727,25
2875,Sommersby (1993),0108185,1049,"Drama,Thriller,Mystery,Romance",en,8.057,1993-02-05,6.3,292,Drama,Thriller,Mystery,Romance,None,1993,2,5,2.95,0.6851601597031488,10
2876,Thumbelina (1994),0111419,28032,"Animation,Drama,Family,Fantasy",en,10.706,1994-03-29,6.4,403,Animation,Drama,Family,Fantasy,None,1994,3,29,2.0,0.0,1
2877,Tommy (1975),0073812,11326,"Drama,Music,Fantasy",en,7.229,1975-03-19,6.4,241,Drama,Music,Fantasy,None,None,1975,3,19,3.0,1.1547005383792515,7
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),0099558,10975,"Action,Adventure,Crime,Thriller",cn,20.475,1991-02-07,7.4,406,Action,Adventure,Crime,Thriller,None,1991,2,7,3.2142857142857144,1.409998311380279,7
2880,Armour of God (Long xiong hu di) (1987),0091431,10974,"Adventure,Action,Comedy",cn,19.348,1986-08-16,7.0,427,Adventure,Action,Comedy,None,None,1986,8,16,3.0833333333333335,1.2006942436218584,6
2881,Double Jeopardy (1999),0150377,10398,Thriller,en,19.46,1999-09-24,6.5,1006,Thriller,None,None,None,None,1999,9,24,3.026315789473684,1.1483524939200496,19
2882,Jakob the Liar (1999),0120716,2290,"Comedy,Drama,History",en,8.808,1999-09-16,6.6,281,Comedy,Drama,History,None,None,1999,9,16,2.0,0.7071067811865476,4
2888,Drive Me Crazy (1999),0164114,14429,"Comedy,Drama,Romance",en,11.135,1999-10-01,6.4,280,Comedy,Drama,Romance,None,None,1999,10,1,2.1,1.08397416943394,5
2890,Three Kings (1999),0120188,6415,"Action,Comedy,War",en,12.768,1999-04-21,6.6,1668,Action,Comedy,War,None,None,1999,4,21,3.7111111111111112,0.7723112367851749,45
